,caption,likes,URL,comments,labels
36,Photo by George Steinmetz @geosteinmetz | The half moon rose around 11 p.m. while I slept out in the White Desert. The bedrock here is composed of soft white chalk that has been sculpted by strong winds into strange and beautiful shapes. So excited to be back in Egypt to do some paragliding. To see what I find follow @geosteinmetz,"448,273 likes",https://scontent-dfw5-2.cdninstagram.com/vp/90a5d9a72bea5a742b123f302665852b/5C81065F/t51.2885-15/fr/e15/s1080x1080/43820710_1147898368695445_256942763357505337_n.jpg,1119,"['sky', 'desert', 'landscape', 'star', 'rock', 'atmosphere', 'aeolian landform', 'sand', 'formation', 'earth']"
37,"Photo by @ismailferdous | Tamina and Alex organize a house warming party on Reformation holiday in their new garden house in Kleingartenverein SchieÌÙstand e.v. in Hamburg. Their neighbor Bernd appears in the party with his Halloween costume.October 31 is the Reformation Day observed as a public holiday in seven states in Germany. It commemorates when German monk and theologian Martin LutherÛªs proposals were nailed on the doors of a church in 1517. This event was the start of religious and social changes in Europe. On this holiday, adults and children in Germany celebrate Halloween and Reformation Day at the same time. #ReformationDay #halloween #Germany #gardenhouse","214,624 likes",https://scontent-dfw5-2.cdninstagram.com/vp/085d929bd2ad476944ec84617ff94de2/5C7F40E0/t51.2885-15/fr/e15/s1080x1080/45865103_292349728053428_1581884583286859399_n.jpg,420,"['campfire', 'fire', 'bonfire', 'tradition', 'night', 'event', 'recreation', 'darkness', 'flame', 'ritual']"
38,"Photo by @dguttenfelder | Mrs. Kotajima, age 100, Mrs. Uehara, 84, and Mrs. Shimizu, 92 share their elder care home with companion puppy and baby seal robots. The popular science fiction of many cultures depicts the rise of robots as an ominous threat. But the Japanese have long portrayed robots as friends and heroes and embrace humanoid robot technology. Increasingly, the Japanese are looking to robotic solutions for society's needs. On assignment for @natgeo in Tokyo.","290,104 likes",https://scontent-dfw5-2.cdninstagram.com/vp/617351bda9292c7d483002b3166690b9/5C669300/t51.2885-15/fr/e15/s1080x1080/44284879_1268904396580674_1620718985865534890_n.jpg,2187,"['room', 'play', 'furniture', 'child', 'toddler', 'toy']"
39,"Photo by @nicholesobecki | Chinese workers build the Doraleh Multipurpose Port, which will be the largest of eight ports in Djibouti and the site of China's first overseas military base. As the sun set over the Red Sea I watched as workers scrambled to construct this $590 million project, which is now complete. In DjiboutiÛªs capital, ChinaÛªs base is just a few kilometers from Camp Lemmonier, AmericaÛªs largest military outpost in Africa. Flanked by Yemen, Eritrea, Ethiopia and Somalia, Djibouti is viewed as a haven in the unstable Horn of Africa and hosts armed forces from around the world. #military #base #djibouti #china #nicholesobecki","115,116 likes",https://scontent-dfw5-2.cdninstagram.com/vp/cbde08b2fb08d4948aa80f4ecab6939a/5C79C6E1/t51.2885-15/fr/e15/s1080x1080/44697231_253319978682804_7287758808031804055_n.jpg,382,"['water', 'sky', 'reflection', 'screenshot', 'sea', 'night', 'recreation']"
40,"Photo by Lynn Johnson @ljohnphoto // #sponsored by @bayerofficial // These are the women of Pink Steel. Every woman in this boat is a survivor of breast cancer. They are all agesÛÓfrom mid 20Ûªs to mid 70Ûªs. Younger women may contribute more physical power but elders hold the center with will, encouragement and guts. Aging in this group is a testament to survival. They never give up in the boat as they didnÛªt give up on their very lives and so are models for all who paddle. The women gather often to practice for competitionsÛÓtestimony to the healing energy of community. If one person hesitates, the cry goes up, ÛÏjust get in the boat.Û The boat is their rescue craft, the river in all its unpredictable patterns and currents, the challenge. Knowing the women in this boat was a privilege. I still remember the sheer power of each surge, a confirmation that labels of age and diagnosis are meaningless in the Pink Steel dragon boat. // The challenges of the future are being worked on right now. In celebration of #worldscienceday, explore some of the exciting ideas that are being developed to help build a better tomorrow. Visit natgeo.com/questionsforabetterlife.","117,747 likes",https://scontent-dfw5-2.cdninstagram.com/vp/628ddfe2aae5781980b72a7e9b0e2869/5C804F21/t51.2885-15/fr/e15/s1080x1080/43984929_185857355683280_800049823769638049_n.jpg,600,"['outdoor recreation', 'personal protective equipment', 'recreation', 'fun', 'lifejacket', 'vehicle', 'personal flotation device', 'leisure', 'product', 'adventure']"
41,"Photo by Joel Sartore @joelsartore // #sponsored by @bayerofficial // My grandmotherÛªs name was Faynell Meese. She grew up on a ranch near Darrouzett, Texas, proud and sure, a survivor of the Dust Bowl and the Depression and a thousand other insults over her 91-years, all of which thickened her hide. She told great stories, feared nobody, and drank Jack and Coke whenever she felt like it. She had two favorite sayings: ÛÏMarry in haste, repent at leisureÛ, and ÛÏWhen poverty walks in the door, love flies out the window.Û As a child, I thought IÛªd meet more people like her. I was wrong. // The challenges of the future are being worked on right now. In celebration of #worldscienceday, explore some of the exciting ideas that are being developed to help build a better tomorrow. Visit natgeo.com/questionsforabetterlife.","127,462 likes",https://scontent-dfw5-2.cdninstagram.com/vp/ce1ccc73a1e911b8bd85cf08bdecbae4/5CB15BEC/t51.2885-15/e35/43218014_542628456208519_951799569936991957_n.jpg,408,"['senior citizen', 'human', 'wrinkle', 'human behavior', 'portrait']"
42,"Photo by Melissa Farlow @melissafarlow // #sponsored by @bayerofficial // Grit covered my glasses as I clutched the saddle horn determined to be as tough as the rancher I was following. As darkness fell, I could just make out Heidi Redd driving cattle into the night. Heidi ran a 5,000-acre ranch in Utah and was a respected, cattle boss, wrangler, chief cook and bottle washer, mother and public servant. At 77, Heidi is ""semi-retired,"" but works from a saddle and still connected to the land. Her son Matt runs ranch operations with The Nature Conservancy. Scientific research and environmental endeavors enhanced by HeidiÛªs years on the land help give insight to the past while studies on flora and fauna look to the future. // The challenges of the future are being worked on right now. In celebration of #worldscienceday, explore some of the exciting ideas that are being developed to help build a better tomorrow. Visit natgeo.com/questionsforabetterlife.","215,684 likes",https://scontent-dfw5-2.cdninstagram.com/vp/a1d66f19577727b40d2fd5525d70bd8f/5C822749/t51.2885-15/e35/42119673_2084322931898073_3502430754017885895_n.jpg,624,"['atmosphere', 'sky', 'darkness', 'landscape', 'smoke']"
43,"Photo by David Chancellor @chancellordavid | Amur tiger, RussiaÛªs Far East - 95 percent of the global population is here. In 2005, the population consisted of 423 to 502 individuals, after having crashed in the 1940s to just 40 animals. By 2015, there were 540 of the tigers here. Anti-poaching efforts have been integral to the rise in tiger numbers, with tougher punishments for the illegal trafficking of endangered animals and their parts. Interestingly, and worryingly, a broad genetic sampling of 95 wild Russian tigers found markedly low genetic diversity. This lack of diversity is becoming an increasing problem across a multitude of species as populations crash, and are then brought back from the brink of extinction. A lack of genetic diversity increases the odds that a species will be vulnerable to disease, among other things. #notrade #noextinction- To see more of my work and projects follow me here @chancellordavid","949,137 likes",https://scontent-dfw5-2.cdninstagram.com/vp/87c49aa4bb5d35efe8e7a599b4148677/5C6F1B16/t51.2885-15/fr/e15/p1080x1080/42938819_760977664243362_3740761730891201445_n.jpg,2601,"['tiger', 'wildlife', 'whiskers', 'mammal', 'snout', 'terrestrial animal', 'close up', 'fauna', 'big cats', 'eye']"
44,"Photo by Stephen Alvarez @salvarezphoto | The Moai of Rapa Nui (Easter Island) are some of the most iconic statues in the world. The heaviest erected statue weighs an astonishing 86 tons. Nine hundred of the statues were erected between 1250 and 1500 one an island that is barely 15 miles long. There are no other inhabited islands for nearly 2,000 miles in any direction. Sometime around 900 A.D., the founders of Rapa Nui set out from their home islands in Polynesia in open-decked sailing canoes. They not only found this incredibly remote land, but then, guided only by the stars and their knowledge of the ocean, they returned to their homeland, packed up all that they would need to begin a new existence on Rapa Nui, and set out to find the island once again.","868,185 likes",https://scontent-dfw5-2.cdninstagram.com/vp/2cefef5ed10f55b266925d38d2c5a09d/5C831E42/t51.2885-15/fr/e15/s1080x1080/44246917_249818992380194_1067985610181645308_n.jpg,3016,"['sky', 'hill', 'grassland', 'cloud', 'highland', 'field', 'grass', 'rural area', 'landscape', 'mountain']"
45,"Photo by @michaelchristopherbrown | A cat passes through a sebil in the Muslim Quarter of the Old City of Jerusalem. One of six Jerusalem fountains built by the Ottomans to provide the cityÛªs citizens with water for drinking and cleansing purposes, this sebil is located on Hagai/Al-Wad Street. Its intricate beauty has always captivated my attention. #jerusalem #sebil #waterfountain","519,280 likes",https://scontent-dfw5-2.cdninstagram.com/vp/a3b09d401f704a78c60d76be656de7ee/5C84A0A1/t51.2885-15/fr/e15/p1080x1080/44290202_286364672219996_7891615253637775925_n.jpg,1119,"['stone carving', 'arch', 'medieval architecture', 'ancient history', 'wall', 'history', 'historic site', 'ruins', 'crypt', 'facade']"
46,"Photo by @ciriljazbec | Nomadic yak herder Tshering and his son Karma are leading a caravan from the village of Laya, the highest settlement in the country, to Paro, a valley town that is two days walking away. They use horses and mules to carry the bags with their equipment and goods for trading.  Follow link in @ciriljazbec profile to read the @natgeo story published earlier this year.","549,058 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b172ae2ac91baeb178342f55861cd5a2/5C69C066/t51.2885-15/fr/e15/p1080x1080/43762820_254345538521124_6135906247221025704_n.jpg,990,"['forest', 'tree', 'wilderness', 'mountainous landforms', 'mist', 'hill station', 'mountain', 'woody plant', 'fog', 'rainforest']"
47,Photo by @randyolson | Piazza del Campo in SienaÛÓteaching Siena workshop #SIPAworkshop @thephotosociety @natgeoimagecollection,"329,614 likes",https://scontent-dfw5-2.cdninstagram.com/vp/b0a8c9353d351edc14ea7a66b2d504b8/5C661CE4/t51.2885-15/fr/e15/s1080x1080/44349428_276263093064051_77028215722659905_n.jpg,1605,"['town square', 'plaza', 'public space', 'city', 'sky', 'town', 'urban area', 'tourism', 'tourist attraction', 'sand']"
48,"Photo by @stephsinclairpix | Portrait of @diandraforrest in the park with her son. Diandra has the rare genetic condition of albinism and has built a successful modeling career from her unique looks. However, many people with albinism are still severely discriminated against, and in some countries even attacked, because of their appearance. In the U.S., approximately one in 18,000 to 20,000 people have some type of albinism. In other parts of the world, the occurrence can be as high as one in 3,000. Most children with albinism are born to parents who have typical hair and eye color for their ethnic backgrounds. To see more of my work on this issue and others, please #followme at @stephsinclairpix . #thefutureisinclusive #albinism #light #motherandchild #NYC","159,235 likes",https://scontent-dfw5-2.cdninstagram.com/vp/5bb3ee8aabc7c39b952192b29344d0a7/5C7A8B98/t51.2885-15/fr/e15/s1080x1080/43985463_366899154054596_7259466126594555972_n.jpg,361,"['blue', 'photograph', 'nature', 'person', 'man', 'plant', 'grass', 'emotion', 'child', 'darkness']"
